sent_idx,word_idx,word,word_id,truth
4708,3,af:stukke,10352,O
4708,4,af:word,12186,O
4708,5,af:ook,8135,O
4708,6,af:in,5461,O
4708,7,af:versamelbundels,11408,O
4708,8,af:opgeneem,8263,O
4708,9,"af:,",450,O
4708,10,af:insluitende,5539,O
4708,11,af:“,12431,O
4708,12,af:'',7,O
4708,13,af:Borde,2535,O
4708,14,af:borde,2535,O
4708,15,af:boordevol,2531,O
4708,16,af:'',7,O
4708,17,af:”,12441,O
4708,18,af:onder,7998,O
4708,19,af:redaksie,9018,O
4708,20,af:van,11179,O
4708,21,af:Hennie,5079,B-PER
4708,22,af:Aucamp,1842,I-PER
4708,23,af:.,465,O
4709,0,af:Van,11179,O
4709,1,af:dié,3371,O
4709,2,af:ornamente,8343,O
4709,3,af:kan,5877,O
4709,4,af:gesien,4483,O
4709,5,af:word,12186,O
4709,6,af:in,5461,O
4709,7,af:die,3304,O
4709,8,af:versamelings,11410,O
4709,9,af:van,11179,O
4709,10,af:die,3304,O
4709,11,af:Hermitage,5112,B-ORG
4709,12,af:in,5461,O
4709,13,af:Sint,9779,B-LOC
4709,14,af:Petersburg,8572,I-LOC
4709,15,af:.,465,O
4710,0,af:',6,O
4710,1,af:'',7,O
4710,2,af:Laurence,6533,B-PER
4710,3,af:Olivier,7956,I-PER
4710,4,af:–,12421,O
4710,5,af:''Hamlet,164,O
4710,6,af:'',7,O
4710,7,af:',6,O
4710,8,af:'',7,O
4711,0,af:Pous,8767,B-PER
4711,1,af:Pius,8634,I-PER
4711,2,af:VII,11549,I-PER
4711,3,af:(,424,O
4711,4,af:1800–1823,678,O
4711,5,af:),425,O
4712,0,af:AANSTUUR,1292,O
4712,1,af:Federale,3927,B-ORG
4712,2,af:Republiek,9111,I-ORG
4712,3,af:van,11179,I-ORG
4712,4,af:Sentraal-Amerika,9637,I-ORG
4713,0,af:',6,O
4713,1,af:'',7,O
4713,2,af:Vergilius,11308,B-PER
4713,3,af:'',7,O
4713,4,af:',6,O
4714,0,af:Britse,2634,B-LOC
4714,1,af:mandaat,6924,I-LOC
4714,2,af:van,11179,I-LOC
4714,3,af:Palestina,8439,I-LOC
4715,0,af:Sy,10490,O
4715,1,af:voorganger,11674,O
4715,2,af:was,11903,O
4715,3,af:Pous,8767,B-PER
4715,4,af:Clemens,2960,I-PER
4715,5,af:I,5412,I-PER
4715,6,af:en,3744,O
4715,7,af:sy,10490,O
4715,8,af:opvolger,8318,O
4715,9,af:was,11903,O
4715,10,af:Pous,8767,B-PER
4715,11,af:Alexander,1554,I-PER
4715,12,af:I,5412,I-PER
4715,13,af:.,465,O
4716,0,af:Dit,3366,O
4716,1,af:word,12186,O
4716,2,af:hoofsaaklik,5281,O
4716,3,af:gebruik,4203,O
4716,4,af:vir,11570,O
4716,5,af:watervoorsiening,11922,O
4716,6,af:aan,1224,O
4716,7,af:die,3304,O
4716,8,af:industriële,5486,O
4716,9,af:kompleks,6211,O
4716,10,af:by,2748,O
4716,11,af:Richardsbaai,9163,B-LOC
4716,12,af:.,465,O
4717,0,af:AANSTUUR,1292,O
4717,1,af:Jakobus,5654,B-PER
4717,2,af:I,5412,I-PER
4717,3,af:van,11179,I-PER
4717,4,af:Engeland,3752,I-PER
4718,0,af:AANSTUUR,1292,O
4718,1,af:Poisson,8702,B-ORG
4718,2,af:se,9548,I-ORG
4718,3,af:verhouding,11322,I-ORG
4719,0,af:Kleptokrasie,6112,B-ORG
4719,1,"af:,",450,O
4719,2,af:regering,9040,O
4719,3,af:deur,3274,O
4719,4,af:diewe,3323,O
4719,5,af:.,465,O
4720,0,af:',6,O
4720,1,af:'',7,O
4720,2,af:Hoofstad,5286,B-LOC
4720,3,af:'',7,O
4720,4,af:',6,O
4721,0,af:Dit,3366,O
4721,1,af:was,11903,O
4721,2,af:die,3304,O
4721,3,af:veertiende,11219,O
4721,4,af:wedren,11936,O
4721,5,af:van,11179,O
4721,6,af:die,3304,O
4721,7,af:kampioenskapseisoen,5872,O
4721,8,af:en,3744,O
4721,9,af:is,5588,O
4721,10,af:deur,3274,O
4721,11,af:Lewis,6632,B-PER
4721,12,af:Hamilton,4926,I-PER
4721,13,af:in,5461,O
4721,14,af:sy,10490,O
4721,15,af:Mercedes-Benz,7156,B-ORG
4721,16,af:gewen,4613,O
4721,17,af:.,465,O
4722,0,af:Léon-Etienne,6824,O
4722,1,af:Duval,3548,O
4722,2,"af:,",450,O
4722,3,af:aartsbiskop,1320,O
4722,4,af:van,11179,O
4722,5,af:Algiers,1567,B-LOC
4723,0,af:AANSTUUR,1292,O
4723,1,af:9de,1200,B-ORG
4723,2,af:Dinastie,3337,I-ORG
4723,3,af:van,11179,I-ORG
4723,4,af:Egipte,3641,I-ORG
4724,0,af:In,5461,O
4724,1,af:1502–1503,614,O
4724,2,af:het,5153,O
4724,3,af:sultan,10430,O
4724,4,af:Bajezid,1932,B-PER
4724,5,af:II,5439,I-PER
4724,6,af:beplan,2186,O
4724,7,af:om,7961,O
4724,8,af:’n,12430,O
4724,9,af:brug,2657,O
4724,10,af:op,8232,O
4724,11,af:die,3304,O
4724,12,af:huidige,5357,O
4724,13,af:plek,8672,O
4724,14,af:te,10570,O
4724,15,af:bou,2570,O
4724,16,af:.,465,O
4725,0,af:Dit,3366,O
4725,1,af:het,5153,O
4725,2,af:in,5461,O
4725,3,af:Engeland,3752,B-LOC
4725,4,af:ontstaan,8111,O
4725,5,af:en,3744,O
4725,6,af:word,12186,O
4725,7,af:hoofsaaklik,5281,O
4725,8,af:in,5461,O
4725,9,af:die,3304,O
4725,10,af:lande,6485,O
4725,11,af:van,11179,O
4725,12,af:die,3304,O
4725,13,af:Britse,2634,B-ORG
4725,14,af:Statebond,10196,I-ORG
4725,15,af:gespeel,4526,O
4725,16,af:.,465,O
4726,0,af:Pous,8767,B-PER
4726,1,af:Hilarius,5180,I-PER
4726,2,af:(,424,O
4726,3,af:461-468,1066,O
4726,4,af:),425,O
4727,0,af:MilkyWay,7241,O
4727,1,af:@,1208,O
4727,2,af:home,5237,O
4727,3,af:gebruik,4203,O
4727,4,af:ook,8135,O
4727,5,af:SDSS-data,9547,O
4727,6,af:vir,11570,O
4727,7,af:die,3304,O
4727,8,af:skep,9830,O
4727,9,af:van,11179,O
4727,10,af:’n,12430,O
4727,11,af:baie,1926,O
4727,12,af:akkurate,1514,O
4727,13,af:3D-model,1050,O
4727,14,af:van,11179,O
4727,15,af:die,3304,O
4727,16,af:Melkweg,7137,B-LOC
4727,17,af:.,465,O
4728,0,af:Derde,3264,O
4728,1,af:plek,8672,O
4728,2,af:in,5461,O
4728,3,af:die,3304,O
4728,4,af:FIFA,3960,B-ORG
4728,5,af:Sokker-Wêreldbekertoernooi,9957,I-ORG
4728,6,af:in,5461,I-ORG
4728,7,af:2002,958,I-ORG
4729,0,af:Die,3304,O
4729,1,af:eerste,3616,O
4729,2,af:gedokumenteerde,4225,O
4729,3,af:gebruik,4203,O
4729,4,af:van,11179,O
4729,5,af:'n,416,O
4729,6,af:georganiseerde,4405,O
4729,7,af:koerierdiens,6165,O
4729,8,af:vir,11570,O
4729,9,af:die,3304,O
4729,10,af:stuur,10360,O
4729,11,af:van,11179,O
4729,12,af:briewe,2624,O
4729,13,af:is,5588,O
4729,14,af:in,5461,O
4729,15,af:Antieke,1703,B-LOC
4729,16,af:Egipte,3641,I-LOC
4729,17,af:.,465,O
4730,0,af:AANSTUUR,1292,O
4730,1,af:Ekonomiese,3677,B-LOC
4730,2,af:streek,10311,I-LOC
4730,3,af:Wolga-Wjatka,12151,I-LOC
4731,0,af:Dit,3366,O
4731,1,af:is,5588,O
4731,2,af:langs,6513,O
4731,3,af:die,3304,O
4731,4,af:Coetzenburg-stadion,2982,B-ORG
4731,5,af:geleë,4332,O
4731,6,af:.,465,O
4732,0,af:',6,O
4732,1,af:'',7,O
4732,2,af:Ieper,5430,B-LOC
4732,3,af:'',7,O
4732,4,af:',6,O
4733,0,af:Dit,3366,O
4733,1,af:het,5153,O
4733,2,af:'n,416,O
4733,3,af:gebied,4187,O
4733,4,af:so,9935,O
4733,5,af:groot,4817,O
4733,6,af:soos,10000,O
4733,7,af:die,3304,O
4733,8,af:Vrystaat,11801,B-LOC
4733,9,af:beslaan,2253,O
4733,10,af:.,465,O
4734,0,af:Lys,6820,B-ORG
4734,1,af:van,11179,I-ORG
4734,2,af:Bisantynse,2390,I-ORG
4734,3,af:keisers,5977,I-ORG
4735,0,af:Universidade,11116,B-ORG
4735,1,af:Estadual,3832,I-ORG
4735,2,af:de,3190,I-ORG
4735,3,af:Feira,3933,I-ORG
4735,4,af:de,3190,I-ORG
4735,5,af:Santana,9472,I-ORG
4736,0,af:AANSTUUR,1292,O
4736,1,af:Interregeringspaneel,5560,B-ORG
4736,2,af:oor,8140,I-ORG
4736,3,af:klimaatverandering,6123,I-ORG
4737,0,af:Derde,3264,O
4737,1,af:grootste,4832,O
4737,2,af:land,6480,O
4737,3,af:in,5461,O
4737,4,af:Afrika,1420,B-LOC
4738,0,af:Die,3304,O
4738,1,af:konsulent,6258,O
4738,2,af:was,11903,O
4738,3,af:dr.,3454,O
4738,4,af:Abraham,1338,B-PER
4738,5,af:Faure,3920,I-PER
4738,6,af:van,11179,O
4738,7,af:die,3304,O
4738,8,af:moedergemeente,7310,B-ORG
4738,9,af:.,465,O
4739,0,af:Hy,5403,O
4739,1,af:was,11903,O
4739,2,af:die,3304,O
4739,3,af:seun,9672,O
4739,4,af:van,11179,O
4739,5,af:Mustafa,7473,B-PER
4739,6,af:II,5439,I-PER
4739,7,af:en,3744,O
4739,8,af:die,3304,O
4739,9,af:ouer,8389,O
4739,10,af:broer,2643,O
4739,11,af:van,11179,O
4739,12,af:Osman,8356,B-PER
4739,13,af:III,5440,I-PER
4739,14,"af:,",450,O
4739,15,af:wat,11908,O
4739,16,af:hom,5234,O
4739,17,af:opgevolg,8273,O
4739,18,af:het,5153,O
4739,19,af:.,465,O
4740,0,af:(,424,O
4740,1,af:Engeland,3752,B-ORG
4740,2,"af:,",450,O
4740,3,af:Skotland,9866,B-ORG
4740,4,"af:,",450,O
4740,5,af:Wallis,11876,B-ORG
4740,6,af:en,3744,O
4740,7,af:Ierland,5431,B-ORG
4740,8,af:),425,O
4740,9,af:.,465,O
4741,0,af:Vyf,11816,O
4741,1,af:dae,3113,O
4741,2,af:later,6526,O
4741,3,af:sluit,9909,O
4741,4,af:sy,10490,O
4741,5,af:by,2748,O
4741,6,af:die,3304,O
4741,7,af:Kommunistiese,6207,B-ORG
4741,8,af:Party,8489,I-ORG
4741,9,af:aan,1224,O
4741,10,af:.,465,O
4742,0,af:Alfabetiese,1560,B-LOC
4742,1,af:lys,6820,I-LOC
4742,2,af:van,11179,I-LOC
4742,3,af:slange,9895,I-LOC
4743,0,af:Nederlandse,7632,B-ORG
4743,1,af:Wes-Indiese,12012,I-ORG
4743,2,af:Kompanjie,6208,I-ORG
4744,0,af:FC,3923,B-ORG
4744,1,af:Dordrecht,3438,I-ORG
4744,2,af:(,424,O
4744,3,af:nuut,7861,O
4744,4,"af:,",450,O
4744,5,af:uit,11010,O
4744,6,af:Eredivisie,3792,B-ORG
4744,7,af:),425,O
4745,0,af:Die,3304,O
4745,1,af:meeste,7107,O
4745,2,af:nodosouride-fossiele,7764,O
4745,3,af:is,5588,O
4745,4,af:in,5461,O
4745,5,af:Noord-Amerika,7782,B-LOC
4745,6,af:ontdek,8088,O
4745,7,af:.,465,O
4746,0,af:Britse,2634,B-LOC
4746,1,af:mandaat,6924,I-LOC
4746,2,af:van,11179,I-LOC
4746,3,af:Palestina,8439,I-LOC
4747,0,af:Hy,5403,O
4747,1,af:word,12186,O
4747,2,af:opgevolg,8273,O
4747,3,af:deur,3274,O
4747,4,af:Pous,8767,B-PER
4747,5,af:Johannes,5742,I-PER
4747,6,af:IX,5614,I-PER
4747,7,af:.,465,O
4748,0,af:Sy,10490,O
4748,1,af:is,5588,O
4748,2,af:gebore,4197,O
4748,3,af:in,5461,O
4748,4,af:De,3190,B-LOC
4748,5,af:Aar,1315,I-LOC
4748,6,"af:,",450,O
4748,7,af:Noord-Kaap,7790,B-LOC
4748,8,af:.,465,O
4749,0,af:die,3304,O
4749,1,af:heerser,5039,O
4749,2,af:van,11179,O
4749,3,af:Antieke,1703,B-LOC
4749,4,af:Egipte,3641,I-LOC
4749,5,af:was,11903,O
4749,6,af:.,465,O
4750,0,af:Tiberius,10708,B-PER
4750,1,af:kry,6382,O
4750,2,af:nou,7839,O
4750,3,af:die,3304,O
4750,4,af:opdrag,8235,O
4750,5,af:om,7961,O
4750,6,af:dit,3366,O
4750,7,af:te,10570,O
4750,8,af:bedwing,2054,O
4750,9,af:.,465,O
4751,0,af:Sy,10490,O
4751,1,af:ontmoet,8098,O
4751,2,af:Adolf,1367,B-PER
4751,3,af:Hitler,5196,I-PER
4751,4,af:en,3744,O
4751,5,af:ervaar,3823,O
4751,6,af:kameraadskap,5859,O
4751,7,"af:,",450,O
4751,8,af:dissipline,3363,O
4751,9,af:en,3744,O
4751,10,af:geesdriftige,4245,O
4751,11,af:insette,5533,O
4751,12,af:van,11179,O
4751,13,af:die,3304,O
4751,14,af:Nazi-beweging,7613,O
4751,15,af:.,465,O
4752,0,af:AANSTUUR,1292,O
4752,1,af:Internasionale,5554,B-ORG
4752,2,af:Vereniging,11298,I-ORG
4752,3,af:van,11179,I-ORG
4752,4,af:Atletiekfederasies,1839,I-ORG
4753,0,af:Real,9009,B-ORG
4753,1,af:Club,2970,I-ORG
4753,2,af:Deportivo,3257,I-ORG
4753,3,af:Carabanchel,2824,I-ORG
4754,0,af:Haar,4896,O
4754,1,af:kultus,6394,O
4754,2,af:het,5153,O
4754,3,af:ontstaan,8111,O
4754,4,af:in,5461,O
4754,5,af:die,3304,O
4754,6,af:Antieke,1703,B-LOC
4754,7,af:Egiptiese,3642,I-LOC
4754,8,af:stad,10143,O
4754,9,af:Swenet,10481,O
4754,10,af:(,424,O
4754,11,af:nou,7839,O
4754,12,af:Aswan,1826,B-LOC
4754,13,af:),425,O
4754,14,af:in,5461,O
4754,15,af:die,3304,O
4754,16,af:suide,10397,O
4754,17,af:van,11179,O
4754,18,af:die,3304,O
4754,19,af:land,6480,O
4754,20,af:.,465,O
4755,0,af:AANSTUUR,1292,O
4755,1,af:Lys,6820,B-ORG
4755,2,af:Pim,8620,I-ORG
4755,3,af:Fortuyn,4038,I-ORG
4756,0,af:Al,1529,O
4756,1,af:die,3304,O
4756,2,af:lidmate,6654,O
4756,3,af:wat,11908,O
4756,4,af:destyds,3271,O
4756,5,af:hul,5372,O
4756,6,af:weg,11959,O
4756,7,af:gevind,4586,O
4756,8,af:het,5153,O
4756,9,af:tot,10827,O
4756,10,af:in,5461,O
4756,11,af:die,3304,O
4756,12,af:Kruiskerke,6375,O
4756,13,af:het,5153,O
4756,14,af:vroeër,11772,O
4756,15,af:tot,10827,O
4756,16,af:die,3304,O
4756,17,af:Nederduitse,7624,B-ORG
4756,18,af:Gereformeerde,4441,I-ORG
4756,19,af:Kerk,6000,I-ORG
4756,20,af:behoort,2093,O
4756,21,af:en,3744,O
4756,22,af:almal,1592,O
4756,23,af:het,5153,O
4756,24,af:dié,3371,O
4756,25,af:kerkverband,6021,O
4756,26,af:om,7961,O
4756,27,af:godsdienstige,4694,O
4756,28,af:redes,9023,O
4756,29,af:verlaat,11350,O
4756,30,af:.,465,O
4757,0,af:',6,O
4757,1,af:'',7,O
4757,2,af:Elia,3706,B-PER
4757,3,af:Kazan,5958,I-PER
4757,4,af:–,12421,O
4757,5,af:''America,26,O
4757,6,"af:,",450,O
4757,7,af:America,1624,O
4757,8,af:'',7,O
4757,9,af:',6,O
4757,10,af:'',7,O
4758,0,af:Afgesien,1396,O
4758,1,af:daarvan,3108,O
4758,2,af:dat,3153,O
4758,3,af:die,3304,O
4758,4,af:Vaalrivier,11153,B-LOC
4758,5,af:voorsien,11698,O
4758,6,af:in,5461,O
4758,7,af:die,3304,O
4758,8,af:waterbehoeftes,11911,O
4758,9,af:van,11179,O
4758,10,af:'n,416,O
4758,11,af:groot,4817,O
4758,12,af:deel,3201,O
4758,13,af:van,11179,O
4758,14,af:Gauteng,4163,B-LOC
4758,15,"af:,",450,O
4758,16,af:is,5588,O
4758,17,af:daar,3090,O
4758,18,af:ook,8135,O
4758,19,af:'n,416,O
4758,20,af:plesieroord,8676,O
4758,21,af:op,8232,O
4758,22,af:die,3304,O
4758,23,af:oewer,7919,O
4758,24,af:van,11179,O
4758,25,af:die,3304,O
4758,26,af:rivier,9189,O
4758,27,af:ontwikkel,8116,O
4758,28,af:.,465,O
4759,0,af:',6,O
4759,1,af:'',7,O
4759,2,af:McLaren,7069,B-ORG
4759,3,af:'',7,O
4759,4,af:',6,O
4760,0,af:',6,O
4760,1,af:'',7,O
4760,2,af:Dan,3132,B-PER
4760,3,af:Roodt,9261,I-PER
4760,4,af:'',7,O
4760,5,af:',6,O
4761,0,af:UM,11093,O
4761,1,af:Klein,6099,B-LOC
4761,2,af:afgeleë,1389,I-LOC
4761,3,af:eilande,3658,I-LOC
4761,4,af:van,11179,I-LOC
4761,5,af:die,3304,I-LOC
4761,6,af:Verenigde,11297,I-LOC
4761,7,af:State,10195,I-LOC
4761,8,af:van,11179,I-LOC
4761,9,af:Amerika,1626,I-LOC
4762,0,af:Hy,5403,O
4762,1,af:het,5153,O
4762,2,af:sy,10490,O
4762,3,af:werk,11994,O
4762,4,af:gelewer,4331,O
4762,5,af:in,5461,O
4762,6,af:die,3304,O
4762,7,af:regeringstyd,9047,O
4762,8,af:van,11179,O
4762,9,af:Tiberius,10708,B-PER
4762,10,af:.,465,O
4763,0,af:Die,3304,O
4763,1,af:Universiteit,11117,B-ORG
4763,2,af:van,11179,I-ORG
4763,3,af:Concepcion,3004,I-ORG
4763,4,af:is,5588,O
4763,5,af:ook,8135,O
4763,6,af:in,5461,O
4763,7,af:die,3304,O
4763,8,af:stad,10143,O
4763,9,af:geleë,4332,O
4763,10,af:.,465,O
4764,0,af:Nederland,7626,B-ORG
4764,1,af:(,424,O
4764,2,af:''Oranje,259,O
4764,3,af:'',7,O
4764,4,af:),425,O
4765,0,af:Wat,11908,O
4765,1,af:die,3304,O
4765,2,af:ZAR,12308,B-ORG
4765,3,af:ook,8135,O
4765,4,af:al,1529,O
4765,5,af:doen,3395,O
4765,6,"af:,",450,O
4765,7,af:die,3304,O
4765,8,af:Vrystaters,11803,O
4765,9,af:sal,9421,O
4765,10,af:tot,10827,O
4765,11,af:die,3304,O
4765,12,af:bitter,2398,O
4765,13,af:einde,3661,O
4765,14,af:veg,11223,O
4765,15,af:.,465,O
4766,0,af:AANSTUUR,1292,O
4766,1,af:Akademie,1504,B-ORG
4766,2,af:van,11179,I-ORG
4766,3,af:die,3304,I-ORG
4766,4,af:Hebreeuse,5028,I-ORG
4766,5,af:taal,10514,I-ORG
4767,0,af:Die,3304,O
4767,1,af:huidige,5357,O
4767,2,af:kampioene,5869,O
4767,3,af:is,5588,O
4767,4,af:Real,9009,B-ORG
4767,5,af:Madrid,6864,I-ORG
4767,6,af:.,465,O
4768,0,af:Żydowska,12376,B-ORG
4768,1,af:Organizacja,8336,I-ORG
4768,2,af:Bojowa,2499,I-ORG
4769,0,af:!,2,B-LOC
4769,1,af:Kheis,6043,I-LOC
4769,2,af:Plaaslike,8640,I-LOC
4769,3,af:Munisipaliteit,7450,I-LOC
4770,0,af:Die,3304,O
4770,1,af:ondertekeningsplegtigheid,8033,O
4770,2,af:het,5153,O
4770,3,af:plaasgevind,8638,O
4770,4,af:op,8232,O
4770,5,af:die,3304,O
4770,6,af:oewer,7919,O
4770,7,af:van,11179,O
4770,8,af:die,3304,O
4770,9,af:Komatirivier,6184,B-LOC
4770,10,af:by,2748,O
4770,11,af:die,3304,O
4770,12,af:Lebombo-Ressano,6542,O
4770,13,af:Garcia-grenspos,4149,O
4770,14,af:naby,7535,O
4770,15,af:Komatipoort,6183,B-LOC
4770,16,af:.,465,O
4771,0,af:AANSTUUR,1292,O
4771,1,af:Nasionaal-Sosialistiese,7588,B-ORG
4771,2,af:Duitse,3528,I-ORG
4771,3,af:Arbeidersparty,1741,I-ORG
4772,0,af:Dit,3366,O
4772,1,af:val,11167,O
4772,2,af:onder,7998,O
4772,3,af:die,3304,O
4772,4,af:beheer,2086,O
4772,5,af:van,11179,O
4772,6,af:die,3304,O
4772,7,af:Ba-Phalaborwa,1899,B-LOC
4772,8,af:Plaaslike,8640,I-LOC
4772,9,af:Munisipaliteit,7450,I-LOC
4772,10,af:wat,11908,O
4772,11,af:onder,7998,O
4772,12,af:die,3304,O
4772,13,af:Mopani-distriksmunisipaliteit,7377,B-LOC
4772,14,af:ressorteer,9122,O
4772,15,af:.,465,O
4773,0,af:Hy,5403,O
4773,1,af:het,5153,O
4773,2,af:baie,1926,O
4773,3,af:gebou,4199,O
4773,4,af:en,3744,O
4773,5,af:het,5153,O
4773,6,af:aanbouings,1229,O
4773,7,af:laat,6461,O
4773,8,af:doen,3395,O
4773,9,af:aan,1224,O
4773,10,af:verskeie,11423,O
4773,11,af:tempels,10624,B-ORG
4773,12,af:.,465,O
4774,0,af:George,4406,B-PER
4774,1,af:III,5440,I-PER
4774,2,af:van,11179,I-PER
4774,3,af:die,3304,I-PER
4774,4,af:Verenigde,11297,I-PER
4774,5,af:Koninkryk,6239,I-PER
4775,0,af:',6,O
4775,1,af:'',7,O
4775,2,af:Valtteri,11177,B-PER
4775,3,af:Bottas,2568,I-PER
4775,4,af:'',7,O
4775,5,af:',6,O
4776,0,af:',6,O
4776,1,af:'',7,O
4776,2,af:Hoofstad,5286,B-LOC
4776,3,af:'',7,O
4776,4,af:',6,O
4777,0,af:Hulle,5376,O
4777,1,af:is,5588,O
4777,2,af:deur,3274,O
4777,3,af:Proton-K-vuurpyle,8870,O
4777,4,af:afgevuur,1404,O
4777,5,af:en,3744,O
4777,6,af:het,5153,O
4777,7,af:wentel-,11989,O
4777,8,af:en,3744,O
4777,9,af:landingstuie,6491,O
4777,10,af:gehad,4269,O
4777,11,af:soortgelyk,9998,O
4777,12,af:aan,1224,O
4777,13,af:die,3304,O
4777,14,af:die,3304,O
4777,15,af:latere,6527,O
4777,16,af:Wenera,11984,B-ORG
4777,17,af:en,3744,O
4777,18,af:Wega-tuie,11961,B-ORG
4777,19,af:.,465,O
4778,0,af:',6,O
4778,1,af:'',7,O
4778,2,af:Nico,7708,B-PER
4778,3,af:Hülkenberg,5409,I-PER
4778,4,af:'',7,O
4778,5,af:',6,O
4779,0,af:Pous,8767,B-PER
4779,1,af:Damasus,3130,I-PER
4779,2,af:I,5412,I-PER
4779,3,af:(,424,O
4779,4,af:366-383,1043,O
4779,5,af:),425,O
4780,0,af:Hy,5403,O
4780,1,af:word,12186,O
4780,2,af:groot,4817,O
4780,3,af:op,8232,O
4780,4,af:Worcester,12184,B-LOC
4780,5,"af:,",450,O
4780,6,af:waar,11836,O
4780,7,af:hy,5403,O
4780,8,af:sy,10490,O
4780,9,af:skoolopleiding,9861,O
4780,10,af:ontvang,8113,O
4780,11,af:.,465,O
4781,0,af:Die,3304,O
4781,1,af:rug,9311,O
4781,2,af:is,5588,O
4781,3,af:effens,3634,O
4781,4,af:krom,6360,O
4781,5,af:en,3744,O
4781,6,af:die,3304,O
4781,7,af:agterpote,1479,O
4781,8,af:langer,6509,O
4781,9,af:as,1796,O
4781,10,af:die,3304,O
4781,11,af:voorstes,11709,O
4781,12,"af:,",450,O
4781,13,af:nes,7667,O
4781,14,af:by,2748,O
4781,15,af:die,3304,O
4781,16,af:Manx,6946,B-ORG
4781,17,af:.,465,O
4782,0,af:Hierdie,5163,O
4782,1,af:besonderse,2267,O
4782,2,af:prestasie,8803,O
4782,3,af:sou,10013,O
4782,4,af:waarskynlik,11856,O
4782,5,af:nie,7712,O
4782,6,af:moontlik,7371,O
4782,7,af:gewees,4605,O
4782,8,af:het,5153,O
4782,9,af:sonder,9989,O
4782,10,af:die,3304,O
4782,11,af:kundigheid,6400,O
4782,12,af:van,11179,O
4782,13,af:Naas,7529,B-PER
4782,14,af:Botha,2562,I-PER
4782,15,af:nie,7712,O
4782,16,af:.,465,O
4783,0,af:',6,O
4783,1,af:'',7,O
4783,2,af:Natalse,7597,B-ORG
4783,3,af:Haaie,4894,I-ORG
4783,4,af:'',7,O
4783,5,af:',6,O
4784,0,af:Hy,5403,O
4784,1,af:word,12186,O
4784,2,af:opgevolg,8273,O
4784,3,af:deur,3274,O
4784,4,af:Pous,8767,B-PER
4784,5,af:Gajus,4126,I-PER
4784,6,af:.,465,O
4785,0,af:Hulle,5376,O
4785,1,af:het,5153,O
4785,2,af:die,3304,O
4785,3,af:Goue,4735,B-ORG
4785,4,af:Leeus,6558,I-ORG
4785,5,af:met,7168,O
4785,6,af:19–16,947,O
4785,7,af:in,5461,O
4785,8,af:die,3304,O
4785,9,af:2014,970,B-LOC
4785,10,af:eindstryd,3668,I-LOC
4785,11,af:op,8232,O
4785,12,af:Nuweland,7864,B-ORG
4785,13,af:verslaan,11432,O
4785,14,af:.,465,O
4786,0,af:Pous,8767,B-PER
4786,1,af:Innocentius,5529,I-PER
4786,2,af:VIII,11550,I-PER
4786,3,af:(,424,O
4786,4,af:1484–1492,609,O
4786,5,af:),425,O
4787,0,af:Op,8232,O
4787,1,af:die,3304,O
4787,2,af:trekroetes,10875,O
4787,3,af:oor,8140,O
4787,4,af:Malta,6909,B-LOC
4787,5,af:en,3744,O
4787,6,af:Siprus,9784,B-LOC
4787,7,af:word,12186,O
4787,8,af:ook,8135,O
4787,9,af:op,8232,O
4787,10,af:hulle,5376,O
4787,11,af:gejag,4284,O
4787,12,af:en,3744,O
4787,13,af:word,12186,O
4787,14,af:hulle,5376,O
4787,15,af:geëet,4639,O
4787,16,af:.,465,O
4788,0,af:Hy,5403,O
4788,1,af:verwerf,11499,O
4788,2,af:'n,416,O
4788,3,af:B.A.-graad,1889,O
4788,4,af:met,7168,O
4788,5,af:deeltydse,3211,O
4788,6,af:studie,10346,O
4788,7,af:deur,3274,O
4788,8,af:die,3304,O
4788,9,af:Universiteit,11117,B-ORG
4788,10,af:van,11179,I-ORG
4788,11,af:Suid-Afrika,10374,I-ORG
4788,12,af:.,465,O
4789,0,af:1.,505,B-ORG
4789,1,af:FC,3923,I-ORG
4789,2,af:Normannia,7834,I-ORG
4789,3,af:Schwäbisch,9540,I-ORG
4789,4,af:Gmünd,4680,I-ORG
4790,0,af:Haar,4896,O
4790,1,af:moeder,7309,O
4790,2,af:was,11903,O
4790,3,af:die,3304,O
4790,4,af:skilder,9841,O
4790,5,af:Bettie,2304,B-PER
4790,6,af:Cilliers-Barnard,2942,I-PER
4790,7,af:.,465,O
4791,0,af:Utah,11139,B-LOC
4791,1,af:–,12421,O
4791,2,af:Salt,9429,B-LOC
4791,3,af:Lake,6476,I-LOC
4791,4,af:City,2948,I-LOC
4792,0,af:Noord-Korea,7793,B-LOC
4792,1,"af:,",450,O
4792,2,af:geëis,4641,O
4792,3,af:deur,3274,O
4792,4,af:Suid-Korea,10387,B-LOC
4792,5,af:en,3744,O
4792,6,af:word,12186,O
4792,7,af:net,7669,O
4792,8,af:deur,3274,O
4792,9,af:Suid-Korea,10387,B-LOC
4792,10,af:en,3744,O
4792,11,af:Japan,5676,B-LOC
4792,12,af:nie,7712,O
4792,13,af:erken,3809,O
4792,14,af:nie,7712,O
4792,15,af:.,465,O
4793,0,af:',6,O
4793,1,af:'',7,O
4793,2,af:Norup,7836,O
4793,3,af:'',7,O
4793,4,af:',6,O
4793,5,af:is,5588,O
4793,6,af:‘n,12427,O
4793,7,af:plek,8672,O
4793,8,af:in,5461,O
4793,9,af:die,3304,O
